transferId,plugin,srcAbstractTokenId,srcValueUsd,duration
T-275bc43d-e04c-40c2-ab75-99b4f2f375bb,across,MOCK02:ethereum:ETH,103.1645,3
T-9f44ee56-75e4-47e1-a6a2-f142879bda46,across,MOCK02:ethereum:ETH,3893,30
T-654d1487-aed4-4ff5-9f40-754e3ff9dbca,across,MOCK02:ethereum:ETH,3.784961,1
T-aadb50fd-ef50-453c-a641-3011b9577a50,across,MOCK02:ethereum:ETH,239.12862,4
T-ca5d45fe-b385-485b-846b-143a96cfdc0b,across,MOCK01:circle:USDC,52.056427,4
T-601bb32b-81fe-48e3-949b-ca8fab49a3fb,across,MOCK02:ethereum:ETH,3.88158,2
T-071454be-2f8c-497c-a1a2-9de28dd31ddd,across,MOCK02:ethereum:ETH,389.03134,11
T-21981e1d-4b02-440c-aa92-71be287717bb,across,MOCK02:ethereum:ETH,144.54616,7
T-fe35423e-0118-460a-89e0-26861b4a3737,across,MOCK01:circle:USDC,4.36166,2
T-81b345a2-feca-4136-b7d6-c6b322aaab8c,across,MOCK01:circle:USDC,199.95819,0
T-95d8f32e-2766-4797-b91f-0b52a717785b,across,MOCK02:ethereum:ETH,3.5961633,12
T-8f0d6cb3-b7c7-4410-9692-b335ed586227,across,MOCK02:ethereum:ETH,1331.6007,2
T-35ce5a96-b136-4769-b67b-2a9f9bd57d1f,across,MOCK02:ethereum:ETH,131.25179,8
T-f50f7bbb-dbda-4e09-8f59-c9bef346cc3b,across,MOCK02:ethereum:ETH,56.472374,20
T-599704dc-e55b-4978-b366-44c48744d71f,across,MOCK02:ethereum:ETH,37.62942,8
T-0045c50e-a74f-4ac5-b8b8-d19ed0824811,across,MOCK02:ethereum:ETH,4.988477,1
T-5c2b2051-e0bc-403f-ab7e-2757f1e198c5,across,MOCK01:circle:USDC,1999.61,16
T-4e315ba5-a3d3-425b-91ba-08927fa05143,across,MOCK02:ethereum:ETH,10.648479,2
T-db803c08-dec1-401a-a3db-62fe3fd91a7c,across,MOCK02:ethereum:ETH,17.336876,0
T-d1b683cf-aae2-4136-a074-2f8828b74cc4,across,MOCK02:ethereum:ETH,1.01218,1
T-1bd8e38c-b890-4d63-a782-81c8aa0dbe67,across,MOCK02:ethereum:ETH,38.412,9
T-1fbc431b-ee71-4ad5-be8f-98ca7e909c4f,across,MOCK03:tether:USDT,317.25623,32
T-430fb171-2c8e-4b07-bdfb-1065bd70ef03,across,MOCK03:tether:USDT,7.029544,2
T-112aae48-d702-4e96-bbae-a27412cd1b67,across,MOCK01:circle:USDC,499.903,2
T-7778c6c6-82d1-400d-b742-15159e8a315f,across,MOCK02:ethereum:ETH,38.485867,16
T-56464541-25e8-403f-b242-24cf042a3ff6,across,MOCK02:ethereum:ETH,198.41472,6
T-be91db76-2d2e-4614-aaf7-90eba5fd678a,across,MOCK02:ethereum:ETH,10.887853,4
T-2b200305-68f9-4dc9-92ab-345fd381eac7,across,MOCK02:ethereum:ETH,20.667936,7
T-df8a055f-0feb-41b1-a92b-02452857a575,across,MOCK03:tether:USDT,2697.1777,58
T-14d02635-0af9-4bdb-aa7b-afe4924ee339,across,MOCK01:circle:USDC,100.10266,0
T-59346424-5753-407d-9874-38df6cb61268,across,MOCK02:ethereum:ETH,1.9761444,6
T-6c41ea00-74a7-4761-b6c3-cf9dba3b7a02,across,MOCK01:circle:USDC,499.903,0
T-67c550d2-b21f-4958-a2e6-8e9b022d2171,across,MOCK02:ethereum:ETH,2.911964,0
T-703c7003-4995-42e5-9b4f-9f7269ff39d1,across,MOCK01:circle:USDC,39.76379,3
T-6436563c-5807-4940-bb12-3f6943f4cd57,across,MOCK01:circle:USDC,118.90499,0
T-9b7084e2-3cab-48e0-a3c6-2fbe2c781125,across,MOCK01:circle:USDC,66.13212,10
T-737254f6-5747-45f9-920c-2a72fc1f8a01,across,MOCK01:circle:USDC,210.37589,10
T-45abb222-0327-412a-b7fc-64de3b4c3410,across,MOCK02:ethereum:ETH,34.868233,8
T-4413b596-228a-4709-b21a-e5c2f7a8230e,across,MOCK02:ethereum:ETH,14.47739,2
T-cd5bb015-7ec5-4470-bfb4-d08577f03b67,across,MOCK02:ethereum:ETH,31.385195,1
T-2bed9522-2724-481c-9e82-6b491476f126,across,MOCK02:ethereum:ETH,5.0609,2
T-03a828ab-c78a-4c83-8096-0db5209de5de,across,MOCK02:ethereum:ETH,119.79695,10
T-28f415b7-9540-4753-8529-a8aa45a94b57,across,MOCK02:ethereum:ETH,1331.3048,2
T-3af7f1b4-5793-485b-8bb3-a2ac45d25735,across,MOCK03:tether:USDT,5.005,294
T-735b436b-7422-426e-8bb4-6e3200ebe68c,across,MOCK02:ethereum:ETH,0.852567,3
T-21443cc7-bb89-4403-96e4-3c497cdbbe5e,across,MOCK02:ethereum:ETH,3.085155,3
T-df753539-7071-4bd6-858b-b62663f4d13c,across,MOCK02:ethereum:ETH,2.1019313,2
T-79b35d21-3557-4754-ad7f-f3062be3d55f,across,MOCK01:circle:USDC,1000.9407,0
T-2eafacf2-013d-49aa-b2d8-51abea8957c8,across,MOCK02:ethereum:ETH,4.462757,2
T-5714db37-6ca8-4221-baba-2d94b1b91e3f,across,MOCK02:ethereum:ETH,1481.7667,16
T-0ff3c7dd-23a4-4d48-88af-2c45acc32944,across,MOCK02:ethereum:ETH,13.58553,0
T-c28fd2b6-734e-419c-ac09-9fb3198ad447,across,MOCK01:circle:USDC,8.009199,2
T-3f4e995b-9df8-4a0b-8843-9ed99d1cb80d,across,MOCK01:circle:USDC,11.99766,2
T-df7cd087-1ed3-4f71-9a5c-99dbc315db4e,across,MOCK01:circle:USDC,44.40036,2
T-9fd36ce1-c2d8-4f7d-a9b2-6c8f3d98c603,across,MOCK02:ethereum:ETH,5.7251177,2
T-d54d493d-dae6-4620-ae87-16f6b5d61149,across,MOCK03:tether:USDT,4.089483,0
T-c1cfa164-5e46-4f38-979b-6206e6d720a7,across,MOCK01:circle:USDC,23.347559,2
T-68fb2a7b-35aa-4e4e-9e94-dce0e22e2cb0,across,MOCK01:circle:USDC,499.916,1
T-09e239a6-b1fb-44c6-8ac1-58f155411945,across,MOCK02:ethereum:ETH,5.785963,1
T-12d91eba-dfb8-49ca-bd74-e98d3cadb8a9,across,MOCK02:ethereum:ETH,11.028372,1
T-43a8f499-23b8-4fed-a46b-b51469a6d3c7,across,MOCK02:ethereum:ETH,49.88477,5
T-52e17cc4-efe0-4a92-b034-7b86a201c583,across,MOCK02:ethereum:ETH,171.17,2
T-9b84c9c1-e238-4cee-b0e0-963688b8a81d,across,MOCK02:ethereum:ETH,38.47422,3
T-0a2153f5-a2de-4601-b5e2-9b62ab0ca658,across,MOCK01:circle:USDC,11.562606,0
T-7fa80540-c8aa-4099-8c0a-7afb6f0abe61,across,MOCK02:ethereum:ETH,2.0985715,20
T-5446f10a-bf2b-4be2-aca9-12929f6ab838,across,MOCK02:ethereum:ETH,459.31525,8
T-8599a7ce-f499-4dd7-bd11-395c3d3ae870,across,MOCK01:circle:USDC,500.94888,0
T-b5935ef7-2c43-4856-9a8c-00697ddbe4b6,across,MOCK02:ethereum:ETH,0.9956726,8
T-4c09f303-c35e-4ade-a5b3-e65e7e28e213,across,MOCK02:ethereum:ETH,6.189307,10
T-465da569-b6e1-4216-a1ba-182daf1eaa53,across,MOCK02:ethereum:ETH,1.109505,0
T-889818f4-25d3-4149-b13f-72d619bfa5d9,across,MOCK02:ethereum:ETH,1.164007,2
T-43b7865e-72ff-4eb6-b9cd-8e2468a83e7c,across,MOCK01:circle:USDC,4.361143,3
T-f48918d1-4630-4f9c-b20e-7f2c76e294ee,across,MOCK02:ethereum:ETH,249.47665,12
T-63b41c0a-9e2d-4bfe-8fde-4f9d883a7540,across,MOCK02:ethereum:ETH,49.899155,26
T-22e88406-5ae3-479f-83d6-72f83f243f38,across,MOCK01:circle:USDC,16.649002,6
T-4754d07c-31f9-4b22-9481-eeea49d02085,across,MOCK02:ethereum:ETH,1.343908,4
T-8f5f5f64-f72d-4414-af2f-7d37f2cc1574,across,MOCK02:ethereum:ETH,5.7210994,7
T-5d218a66-cd53-40c5-b39f-9cc109ee7ca2,across,MOCK01:circle:USDC,13.1608515,2
T-51ed72c2-df10-4f60-9ad9-ebaa304e9d34,across,MOCK02:ethereum:ETH,105.92576,2
T-b725bc7b-43c2-44f5-9c52-af8bbfda2184,across,MOCK01:circle:USDC,4.480679,3
T-14ab2543-1ace-402c-8b4d-683e291ef205,across,MOCK01:circle:USDC,6.1638803,0
T-3b4a6efa-7b46-4fbb-888a-f5e33bdd5516,across,MOCK01:circle:USDC,47.9952,8
T-4ff4a4be-3a21-4867-8f03-b6f56fdfc15b,across,MOCK02:ethereum:ETH,10.794674,2
T-3dd9f3d9-c3bb-425d-8f5c-ac4b6191f563,across,MOCK01:circle:USDC,7.158575,2
T-e09fc8fe-78d6-4a44-bad8-336d9cc1dea2,across,MOCK01:circle:USDC,1.7959497,2
T-0e68718f-65f2-4c61-8360-1aa6ca03157a,across,MOCK01:circle:USDC,2.9937005,0
T-69a2ea57-a69c-4170-acb0-3efde59801c3,across,MOCK02:ethereum:ETH,2.2550318,2
T-0b119c4f-6fb8-4e8c-addd-181625abb19f,across,MOCK02:ethereum:ETH,0.7539048,2
T-280aae89-8287-45e8-9899-66e46bb58969,across,MOCK03:tether:USDT,362.52148,12
T-dd23153d-92db-46d5-92d3-971d2227b739,across,MOCK01:circle:USDC,15865.848,4
T-e4e1351d-c99e-40ca-b0da-e48f3f69bfc0,across,MOCK01:circle:USDC,38.992393,4
T-9ad0edbc-9d35-4846-ae4c-e4790c7c7f08,across,MOCK01:circle:USDC,103.24167,3
T-cc8bde76-8589-4043-8fe0-5bba0ef37d80,across,MOCK02:ethereum:ETH,7.786,4
T-7793a8bc-a211-4ba3-b8e9-4854ff2daeee,across,MOCK02:ethereum:ETH,1395.5704,2
T-c801e17d-76f3-4cd8-9275-a41d56bca3fe,across,MOCK01:circle:USDC,10.997855,0
T-5c827728-7623-464a-9510-7c52ad59a1d2,across,MOCK01:circle:USDC,1003.0818,1
T-15be18a1-17f8-4194-9812-9921ac156871,across,MOCK02:ethereum:ETH,2.207331,10
T-e937f521-05d2-46d8-9ea8-90c5c66e8887,across,MOCK02:ethereum:ETH,220.1883,10
T-a6af3f56-5482-47a8-bd7f-3e400ce0d0c8,across,MOCK02:ethereum:ETH,30.69832,2
T-be6ec7bd-ed39-4382-96c6-23852665cfb2,across,MOCK02:ethereum:ETH,56.820145,3
T-603c40c9-ac76-45e0-bfa9-62b47e5dd8b0,across,MOCK02:ethereum:ETH,11.273838,12
T-66949d14-1494-4518-bb79-25235f53a30e,across,MOCK02:ethereum:ETH,1152.36,2
T-4ae9a7cc-3d03-4087-b52b-0ddbd98db1db,across,MOCK02:ethereum:ETH,2.106113,2
T-bbad89c7-5125-4ed7-ac1b-e1a8f5bb9157,across,MOCK02:ethereum:ETH,11.38905,2
T-0dee85f4-3f47-4c64-b363-8ec22f3525be,across,MOCK01:circle:USDC,105.35438,1
T-98370df7-b03c-481c-b245-d02c630e5656,across,MOCK02:ethereum:ETH,3.453561,14
T-66551038-2856-42c5-939e-0f6ffa4f182f,across,MOCK01:circle:USDC,561.2057,8
T-ece543c5-cdfe-45d9-81a9-d53d362d1fe2,across,MOCK02:ethereum:ETH,3.0936193,1
T-32d2ed04-30f9-42e7-9e57-34d52a5e2f72,across,MOCK01:circle:USDC,2.9937005,3
T-23052427-3a50-4eb8-87b7-474cddf72010,across,MOCK02:ethereum:ETH,33.510086,6
T-dc7c127c-a1f1-49a0-a0c5-96db29716667,across,MOCK02:ethereum:ETH,2.078862,0
T-30062c26-e07f-4467-bbf3-fe4d26cb9575,across,MOCK02:ethereum:ETH,99.4643,10
T-aa154a88-a72c-4e90-bfc1-35329dd1f6af,across,MOCK02:ethereum:ETH,4.4177165,10
T-d620eb62-ab65-4187-aaf6-03ac9a554320,across,MOCK02:ethereum:ETH,192.94487,9
T-f8d68cb7-f30d-4fd6-88ff-8af5a783174b,across,MOCK01:circle:USDC,2714.158,6
T-a9f6bf57-ee0f-4f2e-867c-fb4105bc89f0,across,MOCK01:circle:USDC,254.78957,0
T-55888296-f95b-4b55-a815-490e6470189a,across,MOCK01:circle:USDC,1773.2244,3
T-75026e08-57c7-4c52-a8bc-0ba4205d52a2,across,MOCK02:ethereum:ETH,266.532,16
T-93c6f233-0418-4549-bc73-a34e18d6cda3,across,MOCK02:ethereum:ETH,5.434212,2
T-875dfcf9-6939-41ff-8fdf-0e36c8038f5a,across,MOCK02:ethereum:ETH,3.483864,2
T-8c160854-d160-4869-ad48-56b374dbc1a9,across,MOCK02:ethereum:ETH,1.594467,4
T-4ca5c0a6-60db-400a-839f-5908b3e8428f,across,MOCK02:ethereum:ETH,100.15327,2
T-31abdfda-3128-403c-a0be-f9e098f5471b,across,MOCK02:ethereum:ETH,6.5404625,8
T-aac677f1-2249-4bcd-9689-9ab4e9ddbb6f,across,MOCK03:tether:USDT,100.122475,7
T-113a9825-f8d3-41b8-a79e-938f27b3d44e,across,MOCK02:ethereum:ETH,0.7539048,10
T-89fbcfe3-9eb9-4cd7-9f00-918f79242de4,across,MOCK01:circle:USDC,102.300735,2
T-61ad20d5-9354-49ce-8ca1-a9c6149e446c,across,MOCK16:usdt0:USDT0,0,2
T-55f8b1a0-df8a-44f3-9657-4170feec4c54,across,MOCK01:circle:USDC,770.5516,2
T-306d99f0-170b-4aec-9844-fbc7bc678ca3,across,MOCK01:circle:USDC,1.0377406,0
T-1a3c05e6-a2d1-4ed6-9ef0-8eac4147094d,across,MOCK16:usdt0:USDT0,0,2
T-262c1388-552d-4ee0-99e2-40f2b20be070,across,MOCK02:ethereum:ETH,38.485867,8
T-a732f40f-3288-42d4-853b-79e67452f662,across,MOCK04:wbtc:WBTC,4601.061,2
T-bb4b0c52-b25c-4e8c-a5a6-d1e5626a78c6,across,MOCK02:ethereum:ETH,2.7365139,2
T-61694d15-aeaf-472f-8fe5-da4dda9f3d3b,across,MOCK01:circle:USDC,71.76554,0
T-156f8dbc-14e2-4bd4-9cd1-5f10adc36241,across,MOCK02:ethereum:ETH,1252.7004,14
T-b89dc044-3b8f-457e-b49f-d5fc37f78e6a,across,MOCK02:ethereum:ETH,19.984606,10
T-017de2f2-b588-4384-8c32-0ede239281b3,across,MOCK01:circle:USDC,9920.513,39
T-cb4bc098-cb9e-4d08-be37-5e813d1a9f1a,across,MOCK02:ethereum:ETH,45.53342,6
T-800a64fb-bd9e-4d52-94dd-a3882b9e200f,across,MOCK02:ethereum:ETH,6.5982456,0
T-bf07e1e1-6494-411e-b85f-2b9fc2d9abf2,across,MOCK02:ethereum:ETH,2.7409647,9
T-4b7e6be0-b38c-444c-8b7f-65ac69b116db,across,MOCK01:circle:USDC,333.7528,4
T-7488788e-767b-492a-8f41-8867427a2b0e,across,MOCK02:ethereum:ETH,4.122836,2
T-fe3df87c-d1c3-416f-802f-bc02f6c15b02,across,MOCK03:tether:USDT,1960.3955,20
T-fcccfb3c-4f70-4538-ae2d-a97683bfd5ee,across,MOCK02:ethereum:ETH,107.00592,4
T-791030ea-6cb1-4915-a8fc-5f76a1508b69,across,MOCK02:ethereum:ETH,7.182585,1
T-1e701eb2-2618-4946-a137-f25bb9844694,across,MOCK01:circle:USDC,98.98168,2
T-8b548bd7-7687-4841-b1c4-fad16e7d2434,across,MOCK02:ethereum:ETH,25.366789,7388
T-60a95332-c238-49af-bb04-9038de1e4e1a,across,MOCK01:circle:USDC,273.99854,2
T-a8b26c67-1758-408b-82ac-99c3018c7eec,across,MOCK02:ethereum:ETH,17.311848,4
T-5a6cfbe4-ec74-4ff2-8af7-747224f00b92,across,MOCK03:tether:USDT,10.90375,2
T-c5727235-1be1-4da9-bdb3-2ee7ddfb83e0,across,MOCK02:ethereum:ETH,23.196321,6
T-6495aff9-f8fc-48e4-b345-e1552978c034,across,MOCK02:ethereum:ETH,3.88158,6
T-13898ab1-b6c2-4fd3-a3f8-c6a9b71e7f66,across,MOCK01:circle:USDC,4.3605905,2
T-bbf543b7-a8de-4f8b-a8a2-1b01503160da,across,MOCK02:ethereum:ETH,520.0908,16
T-7d371db1-9a17-4937-ba08-7dbf7a50d22d,across,MOCK02:ethereum:ETH,46.92442,8
T-92c8313d-f0ab-4d29-8d4a-c5116bddf92d,across,MOCK01:circle:USDC,991.37036,9
T-5a7e744d-9d00-4efe-91da-651da2d7e715,across,MOCK01:circle:USDC,49.9949,0
T-b95bab74-8a74-4bd2-beaf-600d6cf5e1db,across,MOCK01:circle:USDC,49.86991,6
T-eb0f2148-3ed5-4046-ac2a-7e9ffcb02b0f,across,MOCK01:circle:USDC,2.3949604,0
T-44fce1c0-12ef-4cb5-b6d4-dbeb306b7004,across,MOCK01:circle:USDC,100.139984,8
T-9733d27d-3355-4aea-bad2-d9334299dd52,across,MOCK02:ethereum:ETH,114.14019,10
T-64d14d46-2f6d-4832-b6d2-68645efec3d4,across,MOCK02:ethereum:ETH,69.19785,2
T-9838e9f9-1c6c-4824-9dfb-bc16398bf293,across,MOCK02:ethereum:ETH,5.641376,2
T-44b483ba-7592-4b0c-935c-6b3332c09b62,across,MOCK01:circle:USDC,43.91189,4
T-ce6f2048-cc2a-4d6f-8003-e71e44fb6de1,across,MOCK03:tether:USDT,4.082151,0
T-7ab332aa-4499-4aa2-a1f1-07b2128a91cd,across,MOCK01:circle:USDC,4.3600435,3
T-0cf3c19b-54e0-48cc-8f63-8bb20ed8c01d,across,MOCK01:circle:USDC,224.38928,10
T-c73fc817-1f2b-48a8-84a3-cde1573d551d,across,MOCK02:ethereum:ETH,2.895478,0
T-d9b67b06-54ab-4c85-89d4-65bd263cdc14,across,MOCK01:circle:USDC,5.5249715,4
T-057f9a0c-7f9d-4536-9e4b-442c3686a3a8,across,MOCK02:ethereum:ETH,37.577206,6
T-7d1daa27-d9db-4e87-8df1-10e8d6a231aa,across,MOCK01:circle:USDC,11.31572,0
T-470cebb7-5d48-42ba-8f81-bc29af9cfb4a,across,MOCK01:circle:USDC,43.423664,2
T-36113e49-b6ea-4854-b2ba-28d5fb8ce078,across,MOCK01:circle:USDC,349.9321,6
T-070d69bf-8a15-4a7d-9df7-2305806b2ff9,across,MOCK02:ethereum:ETH,0.997448,1
T-43992811-2861-4838-b707-82525acbf2ab,across,MOCK02:ethereum:ETH,383.53714,10
T-afbfa97c-876a-4e14-8445-4313edd6f187,across,MOCK01:circle:USDC,10.9989,2
T-9c146a13-ebc4-4fa9-b29c-be3b22e686ad,across,MOCK01:circle:USDC,60.79737,3
T-0a4548e1-9af9-426f-8940-ce3438598da6,across,MOCK01:circle:USDC,4.3594894,2
T-f2fa3b0f-e456-45e2-8df4-81e372fd9c37,across,MOCK02:ethereum:ETH,1.4789747,12
T-33194fbc-5df9-45ba-9ef5-74d9cb06dd9b,across,MOCK02:ethereum:ETH,0.965464,1
T-2b1708cd-8214-40e1-926e-6fbb5db56652,across,MOCK02:ethereum:ETH,9.992303,22
T-61fc3286-42c5-433f-96a1-4aa8ef881b6e,across,MOCK02:ethereum:ETH,23.196321,4
T-b987e4ac-d105-4691-8c72-8e0d8db6d721,across,MOCK02:ethereum:ETH,397.086,16
T-e589e723-dfa5-4c97-8803-a038030a040e,across,MOCK02:ethereum:ETH,3.79635,2
T-0fed28dd-43d9-4c2f-b3c3-2ea204470944,across,MOCK02:ethereum:ETH,1022.81226,18
T-b4b562a0-7aad-468b-86ff-9ad9a7c58fc4,across,MOCK02:ethereum:ETH,2.008788,3
T-f7b368e7-9418-46b3-a6f2-cdd5d52263ec,across,MOCK02:ethereum:ETH,1.3275003,4
T-4a6de73f-3a80-4806-af64-683d7f78bd35,across,MOCK02:ethereum:ETH,5.463906,10
T-57ac3d97-1539-4901-9fdc-ad0e935ed4b7,across,MOCK02:ethereum:ETH,3.881321,2
T-450c58b6-bada-4381-b295-a387ccb4ca3a,across,MOCK02:ethereum:ETH,144.45755,8
T-718df941-d16a-4841-bb26-cf7c4133d43b,across,MOCK01:circle:USDC,19.9961,3
T-c3deaac7-410c-4d75-a8c8-4043fdb3ad47,across,MOCK01:circle:USDC,30.789656,1
T-2fa9bc07-3a15-4115-81f5-905198d94cd7,across,MOCK02:ethereum:ETH,61.624474,4
T-247b09cb-3b28-4a75-a924-a39159585657,across,MOCK01:circle:USDC,1086.2094,2
T-31cb77e1-556b-48dc-bb25-b1638003ed74,across,MOCK02:ethereum:ETH,22.76671,9
T-77ee4e25-e027-4fd6-970c-073c125aaf1f,across,MOCK02:ethereum:ETH,10.033753,6
T-21a37193-d544-431f-a9c3-38bdb0932045,across,MOCK02:ethereum:ETH,38.238594,1
T-ebaf2274-076a-4e23-826e-d2a127ab10eb,across,MOCK01:circle:USDC,265.2009,2
T-e8e4cbfa-6d65-4e33-b353-db21343912bc,across,MOCK02:ethereum:ETH,152.54071,0
T-b0238d70-a458-4e77-84da-0386db6e95bd,across,MOCK01:circle:USDC,50.991432,6
T-cfd3f0e8-e1ce-4ffb-84a5-fadc72b02eea,across,MOCK02:ethereum:ETH,0.79571444,8
T-3ee07688-8b12-4032-b34c-2ec38d2daf8a,across,MOCK02:ethereum:ETH,2.627359,25
T-69c8cd41-5d7c-45fd-a644-d05c3ac13aff,across,MOCK01:circle:USDC,2.3949604,1
T-1ab15f40-43ad-4e1c-bd4c-ad839128fa3b,across,MOCK02:ethereum:ETH,10.016689,1
T-2451f571-aabb-49a2-bbf2-27944f844c1d,across,MOCK02:ethereum:ETH,1.3337524,8
T-7f5f385b-ba09-4631-bcd1-d4f6a14971d3,across,MOCK02:ethereum:ETH,24.353033,2
T-67c979b7-c1cd-4101-8ddf-75a7384eedcd,across,MOCK01:circle:USDC,51.367672,2
T-8567291e-f845-44d6-91b2-01e2442c499e,across,MOCK02:ethereum:ETH,472.02203,2
T-cc3e3b43-0b16-4e59-98d0-c3d1335116d1,across,MOCK02:ethereum:ETH,1105.5107,0
T-78c7e22f-4868-4f44-8bd3-520e3965858b,across,MOCK02:ethereum:ETH,0.9936845,20
T-2e76b8ec-ae01-4960-8da9-b486072c38bd,across,MOCK02:ethereum:ETH,24.450073,2
T-e55eae47-61e0-45d0-ab4e-83a716259fbe,across,MOCK02:ethereum:ETH,11.350271,2
T-5caee13a-1c63-436c-a053-fabf94a907ec,across,MOCK02:ethereum:ETH,1.798566,12
T-e6f44f15-08fc-4a1a-a142-b5e4a46783a0,across,MOCK02:ethereum:ETH,3280.0813,28
T-b99d085e-b73e-4884-96b1-3ad751520236,across,MOCK02:ethereum:ETH,7.8093877,10
T-5dd01bdc-3431-45da-9740-045d1a5da496,across,MOCK02:ethereum:ETH,53.908054,10
T-2d07044c-478c-4f2c-a3ae-a71eb94a5762,across,MOCK03:tether:USDT,372.6057,1
T-08953712-5508-4cae-ad46-642891d29da4,across,MOCK01:circle:USDC,401.4777,0
T-2e57b105-6eb0-44f1-9027-29869845d143,across,MOCK02:ethereum:ETH,975.37506,6
T-2cfe3117-54cc-465e-afd9-2372e09f9f86,across,MOCK02:ethereum:ETH,100.13988,4
T-d4a50035-c4f0-49b4-b80b-a76d5ca85aa3,across,MOCK02:ethereum:ETH,0.6909357,4
T-d7e24b76-1051-47ee-877c-5cd6de83e7f6,across,MOCK02:ethereum:ETH,0.764328,4
T-4a89f57c-dc7f-4205-958f-44c520f31579,across,MOCK02:ethereum:ETH,88.6941,6
T-708873a8-0842-4c4f-8b41-a3b0e2a26f03,across,MOCK02:ethereum:ETH,5.702213,10
T-3e25d5ba-53b2-4b70-a380-f9ca609dee01,across,MOCK02:ethereum:ETH,1.3363152,5
T-9ba6b8fd-480a-48bd-8ab4-1ca5436c3430,across,MOCK02:ethereum:ETH,50.46054,8
T-4b0450d7-585b-4386-8100-194b1b8f92fb,across,MOCK02:ethereum:ETH,53.032898,2
T-ab4e6172-853f-46da-ab00-249612aee1f9,across,MOCK03:tether:USDT,3003.4875,33
T-dad9518d-7a82-4f78-938d-a51fa843952f,across,MOCK02:ethereum:ETH,1.899355,1
T-8e15212c-8c65-4bc3-b925-6d88474a3690,across,MOCK02:ethereum:ETH,3.9600832,8
T-dddcc164-9169-45d0-84a6-d0ca7a249dd9,across,MOCK02:ethereum:ETH,11.286549,4
T-7f6123de-b4c8-4535-99d4-fc4f20c8de62,across,MOCK02:ethereum:ETH,1266.7433,2
T-58e5e3a7-6a29-45e9-9f62-4cf1da642d7c,across,MOCK02:ethereum:ETH,11.92821,10
T-8633c6f0-6ea4-4681-a195-48d7cd88e896,across,MOCK01:circle:USDC,128.85036,12
T-db804397-a8c3-4c4d-ab96-c87940ab45a0,across,MOCK02:ethereum:ETH,1.9213821,4
T-5ede6e9c-1666-4736-a4fd-e20b27e9a7b0,across,MOCK01:circle:USDC,99.9805,3
T-079e020c-1d42-406f-ad16-e7198d149cb4,across,MOCK02:ethereum:ETH,77.6316,3
T-81e57b2f-86b6-482e-88f7-d0b5d04528ed,across,MOCK03:tether:USDT,2402.9646,18
T-d18f8c55-500f-424f-8635-e614f194a5b4,across,MOCK01:circle:USDC,2.6934657,3
T-6e37a59b-f71a-4ceb-9bfc-00e2dd058974,across,MOCK02:ethereum:ETH,2139.421,10
T-d45f3dc0-72cc-40dc-a3e3-cbe899665097,across,MOCK02:ethereum:ETH,3.481253,4
T-8faff63e-0dac-44b2-967d-70c618b29539,across,MOCK01:circle:USDC,17424.492,0
T-32afe4e1-d5f3-4a6b-a1c2-0c1896ef38e1,across,MOCK02:ethereum:ETH,1.336499,2
T-6555d65b-9964-47c5-99e3-79e3aad8e900,across,MOCK02:ethereum:ETH,116.08235,2
T-efffaba8-dcd0-4f21-9f1d-d455db9f09c6,across,MOCK02:ethereum:ETH,25018.936,20
T-2cd4724e-41b7-44de-a767-5b0e8b345ed4,across,MOCK02:ethereum:ETH,65.17194,0
T-9a133fa0-b0df-4a7f-b100-708efea166e1,across,MOCK01:circle:USDC,9.103205,0
T-6c70fefa-4e77-49a2-ad0d-a2cc227d52bd,across,MOCK02:ethereum:ETH,281.2001,8
T-7231e54e-ad96-4e6a-95b8-b77db8955988,across,MOCK02:ethereum:ETH,1266.4591,2
T-2b099aad-cda6-4665-b7a2-8f64935ee005,across,MOCK02:ethereum:ETH,3.8257782,10
T-7ad1411d-6628-4535-9d6a-2d82fb8dce04,across,MOCK02:ethereum:ETH,0.774707,2
T-1a74cc12-e3c5-464a-be12-c587be70724f,across,MOCK01:circle:USDC,7664.7705,8
T-588074fd-e370-406f-8201-bad1c22b7d60,across,MOCK01:circle:USDC,9.973035,6
T-35596edc-2024-4d93-ab93-41490a632115,across,MOCK02:ethereum:ETH,56.830265,2
T-ae1ca45c-3764-4a58-a2af-c5ed5b02cb6e,across,MOCK01:circle:USDC,3.1034696,0
T-1d36a2ed-fdc2-4485-813a-f98081d15fca,across,MOCK02:ethereum:ETH,3.784961,1
T-5fb5f04b-76d6-436e-8d45-6336765b2c08,across,MOCK02:ethereum:ETH,114.16385,6
T-6a58084d-39d0-49f1-a26f-63bbab40d8d1,across,MOCK02:ethereum:ETH,0.5977932,2
T-20849bc3-271b-4a50-8050-cabe7d1f68e5,across,MOCK03:tether:USDT,5.011008,8
T-aea8d769-c845-4d3a-a87d-4ca0955ee6eb,across,MOCK01:circle:USDC,0.0052519757,1
T-3ce3a0dc-2f0d-4710-9f2c-41df0fa9239f,across,MOCK02:ethereum:ETH,0.90440816,0
T-25af8f0f-090d-43ea-8dca-66053629e5b6,across,MOCK02:ethereum:ETH,738.6802,10
T-d6a026f6-e268-45b5-b9d1-6a1362fb3cf0,across,MOCK02:ethereum:ETH,40.788364,2
T-01ef3a34-8599-4f3b-9586-6ce940a8717d,across,MOCK01:circle:USDC,999.9,12
